column_list,num_features,model_name,best_params,resampling_indicator,clustering_indicator,train_matthews_corrcoef,val_matthews_corrcoef,train_f2_score,val_f2_score,train_val_matthews_corrcoef,test_matthews_corrcoef,train_val_f2_score,test_f2_score
['Sensor112'],1,DecisionTreeClassifier,"{'ccp_alpha': 0.005172134584189729, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': 42, 'splitter': 'best'}",yes,no,0.40289369930051844,0.3429228426651635,0.6947867466925345,0.6638938834616269,0.3938013804119517,0.007222732176834111,0.6960084558247043,0.45759969392391137
"['Sensor424', 1, 2, 3]",1,DecisionTreeClassifier,"{'ccp_alpha': 0.0014252414252414259, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': 42, 'splitter': 'best'}",no,yes,0.8898539883436998,-0.03653455228813436,0.9274317974631792,0.4832355523831925,0.8267404013924232,-0.04564315352697095,0.8811009316949017,0.4771784232365146
"['Sensor424', 1, 2, 3]",1,DecisionTreeClassifier,"{'ccp_alpha': 0.0015135327635327632, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': 42, 'splitter': 'best'}",no,yes,0.8898539883436998,-0.03653455228813436,0.9274317974631792,0.4832355523831925,0.6717750927840002,-0.04342903089242262,0.7723955848876598,0.47885572139303484
"['Sensor424', 1, 2, 3]",1,DecisionTreeClassifier,"{'ccp_alpha': 0.0014252414252414259, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': 42, 'splitter': 'best'}",no,yes,0.8898539883436998,-0.03653455228813436,0.9274317974631792,0.4832355523831925,0.8267404013924232,-0.04564315352697095,0.8811009316949017,0.4771784232365146
['Sensor424'],1,DecisionTreeClassifier,"{'ccp_alpha': 0.0016872880602089816, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': 42, 'splitter': 'best'}",no,no,0.8518114221498863,-0.031779031651115376,0.9042312813003525,0.48610406617010565,0.19187253188810194,0.0,0.5193768996960486,0.49547697368421045
"['Sensor112', 1, 2]",1,ExtraTreesClassifier,"{'bootstrap': False, 'ccp_alpha': 0.023116104894623013, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 131, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",yes,yes,0.3152276276298434,0.3031915076615874,0.6363288582964604,0.630116438911629,0.30465031885094507,-0.012646122867502009,0.6325395291243641,0.358665007378692
['Sensor112'],1,ExtraTreesClassifier,"{'bootstrap': False, 'ccp_alpha': 0.04785779501868914, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 410, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",yes,no,0.33060909863468124,0.3217690824804674,0.6648342803535707,0.6596415019554369,0.32543728485652745,0.0761781747208911,0.6625891508985873,0.44960474308300385
"['Sensor424', 1, 2, 3]",1,ExtraTreesClassifier,"{'bootstrap': False, 'ccp_alpha': 0.1102744960727835, 'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 66, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",no,yes,0.037781050846893025,0.006241050826688055,0.1879016558162902,0.16740938990086948,0.0,0.0,0.09433962264150944,0.0929054054054054
['Sensor424'],1,ExtraTreesClassifier,"{'bootstrap': False, 'ccp_alpha': 0.06487460037220216, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 449, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",no,no,0.1070713082352905,0.042904720593728164,0.36286889282632817,0.3255394732161417,0.0,0.0,0.09433962264150944,0.0929054054054054
"['Sensor112', 1, 2]",1,SVC,"{'C': 0.5566651485951306, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",yes,yes,0.322663826240075,0.3229412213339201,0.6592505869624595,0.6591709462291697,0.322647358072483,0.07984330183541945,0.6592559560395332,0.4880033759344104
"['Sensor112', 1, 2]",1,SVC,"{'C': 0.35567246988311785, 'break_ties': False, 'cache_size': 200, 'class_weight': 'balanced', 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",yes,yes,0.322663826240075,0.3229412213339201,0.6592505869624595,0.6591709462291697,0.322647358072483,0.07984330183541945,0.6592559560395332,0.4880033759344104
"['Sensor112', 1, 2]",1,SVC,"{'C': 1.3329227016059357, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",yes,yes,0.322663826240075,0.3229412213339201,0.6592505869624595,0.6591709462291697,0.322647358072483,0.07984330183541945,0.6592559560395332,0.4880033759344104
"['Sensor112', 1, 2]",1,SVC,"{'C': 1.9568870636814695, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",yes,yes,0.322663826240075,0.3229412213339201,0.6592505869624595,0.6591709462291697,0.322647358072483,0.07984330183541945,0.6592559560395332,0.4880033759344104
"['Sensor112', 1, 2]",1,SVC,"{'C': 0.4508192906491899, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",yes,yes,0.322663826240075,0.3229412213339201,0.6592505869624595,0.6591709462291697,0.322647358072483,0.07984330183541945,0.6592559560395332,0.4880033759344104
"['Sensor112', 1, 2]",1,SVC,"{'C': 1.1957543600883513, 'break_ties': False, 'cache_size': 200, 'class_weight': 'balanced', 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",yes,yes,0.322663826240075,0.3229412213339201,0.6592505869624595,0.6591709462291697,0.322647358072483,0.07984330183541945,0.6592559560395332,0.4880033759344104
"['Sensor112', 1, 2]",1,SVC,"{'C': 1.1325614733162217, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",yes,yes,0.322663826240075,0.3229412213339201,0.6592505869624595,0.6591709462291697,0.322647358072483,0.07984330183541945,0.6592559560395332,0.4880033759344104
"['Sensor112', 1, 2]",1,SVC,"{'C': 0.17355370179977525, 'break_ties': False, 'cache_size': 200, 'class_weight': 'balanced', 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",yes,yes,0.322663826240075,0.3229412213339201,0.6592505869624595,0.6591709462291697,0.322647358072483,0.07984330183541945,0.6592559560395332,0.4880033759344104
"['Sensor112', 1, 2]",1,SVC,"{'C': 0.3820278581650064, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",yes,yes,0.322663826240075,0.3229412213339201,0.6592505869624595,0.6591709462291697,0.322647358072483,0.07984330183541945,0.6592559560395332,0.4880033759344104
"['Sensor112', 1, 2]",1,SVC,"{'C': 1.312566231173662, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",yes,yes,0.322663826240075,0.3229412213339201,0.6592505869624595,0.6591709462291697,0.322647358072483,0.07984330183541945,0.6592559560395332,0.4880033759344104
"['Sensor112', 1, 2]",1,SVC,"{'C': 0.10501613747088692, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",yes,yes,0.322663826240075,0.3229412213339201,0.6592505869624595,0.6591709462291697,0.322647358072483,0.07984330183541945,0.6592559560395332,0.4880033759344104
"['Sensor112', 1, 2]",1,SVC,"{'C': 1.425576181382845, 'break_ties': False, 'cache_size': 200, 'class_weight': 'balanced', 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",yes,yes,0.322663826240075,0.3229412213339201,0.6592505869624595,0.6591709462291697,0.322647358072483,0.07984330183541945,0.6592559560395332,0.4880033759344104
"['Sensor112', 1, 2]",1,SVC,"{'C': 0.9100873382263878, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",yes,yes,0.322663826240075,0.3229412213339201,0.6592505869624595,0.6591709462291697,0.322647358072483,0.07984330183541945,0.6592559560395332,0.4880033759344104
"['Sensor112', 1, 2]",1,SVC,"{'C': 0.7444563171942356, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",yes,yes,0.322663826240075,0.3229412213339201,0.6592505869624595,0.6591709462291697,0.322647358072483,0.07984330183541945,0.6592559560395332,0.4880033759344104
"['Sensor112', 1, 2]",1,SVC,"{'C': 1.6695821775746087, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",yes,yes,0.322663826240075,0.3229412213339201,0.6592505869624595,0.6591709462291697,0.322647358072483,0.07984330183541945,0.6592559560395332,0.4880033759344104
"['Sensor112', 1, 2]",1,SVC,"{'C': 1.8189018632973029, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",yes,yes,0.322663826240075,0.3229412213339201,0.6592505869624595,0.6591709462291697,0.322647358072483,0.07984330183541945,0.6592559560395332,0.4880033759344104
"['Sensor112', 1, 2]",1,SVC,"{'C': 1.8665920911066352, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",yes,yes,0.322663826240075,0.3229412213339201,0.6592505869624595,0.6591709462291697,0.322647358072483,0.07984330183541945,0.6592559560395332,0.4880033759344104
"['Sensor112', 1, 2]",1,SVC,"{'C': 1.5404758742120301, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",yes,yes,0.322663826240075,0.3229412213339201,0.6592505869624595,0.6591709462291697,0.322647358072483,0.07984330183541945,0.6592559560395332,0.4880033759344104
"['Sensor112', 1, 2]",1,SVC,"{'C': 0.7373929397131438, 'break_ties': False, 'cache_size': 200, 'class_weight': 'balanced', 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",yes,yes,0.322663826240075,0.3229412213339201,0.6592505869624595,0.6591709462291697,0.322647358072483,0.07984330183541945,0.6592559560395332,0.4880033759344104
"['Sensor112', 1, 2]",1,SVC,"{'C': 1.4576802897194543, 'break_ties': False, 'cache_size': 200, 'class_weight': 'balanced', 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",yes,yes,0.322663826240075,0.3229412213339201,0.6592505869624595,0.6591709462291697,0.322647358072483,0.07984330183541945,0.6592559560395332,0.4880033759344104
['Sensor112'],1,SVC,"{'C': 1.3431431872596207, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",yes,no,0.322663826240075,0.3229412213339201,0.6592505869624595,0.6591709462291697,0.322647358072483,0.07984330183541945,0.6592559560395332,0.4880033759344104
['Sensor112'],1,SVC,"{'C': 1.9080409534206315, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",yes,no,0.322663826240075,0.3229412213339201,0.6592505869624595,0.6591709462291697,0.322647358072483,0.07984330183541945,0.6592559560395332,0.4880033759344104
['Sensor112'],1,SVC,"{'C': 1.093777315798776, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",yes,no,0.322663826240075,0.3229412213339201,0.6592505869624595,0.6591709462291697,0.322647358072483,0.07984330183541945,0.6592559560395332,0.4880033759344104
['Sensor112'],1,SVC,"{'C': 1.8891553202526123, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",yes,no,0.322663826240075,0.3229412213339201,0.6592505869624595,0.6591709462291697,0.322647358072483,0.07984330183541945,0.6592559560395332,0.4880033759344104
['Sensor112'],1,SVC,"{'C': 0.49186540393187106, 'break_ties': False, 'cache_size': 200, 'class_weight': 'balanced', 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",yes,no,0.322663826240075,0.3229412213339201,0.6592505869624595,0.6591709462291697,0.322647358072483,0.07984330183541945,0.6592559560395332,0.4880033759344104
['Sensor112'],1,SVC,"{'C': 1.511163948923841, 'break_ties': False, 'cache_size': 200, 'class_weight': 'balanced', 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",yes,no,0.322663826240075,0.3229412213339201,0.6592505869624595,0.6591709462291697,0.322647358072483,0.07984330183541945,0.6592559560395332,0.4880033759344104
['Sensor112'],1,SVC,"{'C': 0.9349837857097963, 'break_ties': False, 'cache_size': 200, 'class_weight': 'balanced', 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",yes,no,0.322663826240075,0.3229412213339201,0.6592505869624595,0.6591709462291697,0.322647358072483,0.07984330183541945,0.6592559560395332,0.4880033759344104
['Sensor112'],1,SVC,"{'C': 0.2395333103563464, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",yes,no,0.322663826240075,0.3229412213339201,0.6592505869624595,0.6591709462291697,0.322647358072483,0.07984330183541945,0.6592559560395332,0.4880033759344104
['Sensor112'],1,SVC,"{'C': 1.7952226844791057, 'break_ties': False, 'cache_size': 200, 'class_weight': 'balanced', 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",yes,no,0.322663826240075,0.3229412213339201,0.6592505869624595,0.6591709462291697,0.322647358072483,0.07984330183541945,0.6592559560395332,0.4880033759344104
